CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,Segment,Frequency_capped
16803,65,1,332.3,2,2,2,222,Steady Buyers,1
16806,103,4,736.21,2,3,3,233,Steady Buyers,4
16807,143,3,1106.59,2,3,3,233,Steady Buyers,3
16808,99,2,288.42,2,2,1,221,Steady Buyers,2
16811,5,2,547.0699999999999,4,2,2,422,Steady Buyers,2
16816,103,4,417.06,2,3,2,232,Steady Buyers,4
16820,96,1,497.61,2,2,2,222,Steady Buyers,1
16824,16,2,460.64,4,2,2,422,Steady Buyers,2
16826,51,1,341.7,3,2,2,322,Steady Buyers,1
16828,112,1,113.5,2,2,1,221,Steady Buyers,1
16830,39,1,325.91,3,2,2,322,Steady Buyers,1
16835,128,2,180.85,2,2,1,221,Steady Buyers,2
16836,40,2,251.87,3,2,1,321,Steady Buyers,2
16842,101,3,1264.19,2,3,3,233,Steady Buyers,3
16846,50,1,214.32,3,2,1,321,Steady Buyers,1
16847,43,1,193.44,3,2,1,321,Steady Buyers,1
16848,53,1,281.42,2,2,1,221,Steady Buyers,1
16852,10,2,144.91,4,2,1,421,Steady Buyers,2
16855,24,2,328.4,3,2,2,322,Steady Buyers,2
16856,15,1,35.4,4,2,1,421,Steady Buyers,1
16861,60,2,173.76,2,2,1,221,Steady Buyers,2
16863,31,2,502.8,3,2,2,322,Steady Buyers,2
16866,141,3,207.74,2,3,1,231,Steady Buyers,3
16872,77,3,680.02,2,3,3,233,Steady Buyers,3
16875,67,5,2095.53,2,4,4,244,Steady Buyers,5
16878,84,1,13.3,2,2,1,221,Steady Buyers,1
16881,67,1,432.0,2,2,2,222,Steady Buyers,1
16882,67,3,705.12,2,3,3,233,Steady Buyers,3
16884,38,2,429.84,3,2,2,322,Steady Buyers,2
16887,35,1,192.33,3,2,1,321,Steady Buyers,1
16895,65,1,202.27,2,2,1,221,Steady Buyers,1
16902,116,1,1706.88,2,2,4,224,Steady Buyers,1
16903,29,1,363.2,3,2,2,322,Steady Buyers,1
16906,82,4,559.59,2,3,2,232,Steady Buyers,4
16909,72,1,379.14,2,2,2,222,Steady Buyers,1
16914,36,1,183.76,3,2,1,321,Steady Buyers,1
16916,24,2,562.41,3,2,2,322,Steady Buyers,2
16921,61,1,154.18,2,2,1,221,Steady Buyers,1
16927,116,3,543.05,2,3,2,232,Steady Buyers,3
16928,80,17,2806.75,2,4,4,244,Steady Buyers,17
16932,53,1,150.23,2,2,1,221,Steady Buyers,1
16933,1,2,563.23,4,2,2,422,Steady Buyers,2
16934,55,2,931.03,2,2,3,223,Steady Buyers,2
16936,26,1,261.9,3,2,1,321,Steady Buyers,1
16940,52,3,3049.88,2,3,4,234,Steady Buyers,3
16948,139,3,435.02,2,3,2,232,Steady Buyers,3
16950,57,3,1178.56,2,3,3,233,Steady Buyers,3
16951,135,3,1277.75,2,3,3,233,Steady Buyers,3
16952,109,2,167.61,2,2,1,221,Steady Buyers,2
16953,30,1,20.8,3,2,1,321,Steady Buyers,1
16956,18,1,308.74,4,2,2,422,Steady Buyers,1
16959,87,1,117.35,2,2,1,221,Steady Buyers,1
16961,116,1,234.17000000000002,2,2,1,221,Steady Buyers,1
16968,4,2,439.43,4,2,2,422,Steady Buyers,2
16971,38,1,357.21,3,2,2,322,Steady Buyers,1
16978,78,1,344.33,2,2,2,222,Steady Buyers,1
16982,61,1,384.06,2,2,2,222,Steady Buyers,1
16984,88,2,4459.52,2,2,4,224,Steady Buyers,2
16988,5,1,126.12,4,2,1,421,Steady Buyers,1
16999,23,2,484.82,3,2,2,322,Steady Buyers,2
17002,86,3,1493.73,2,3,3,233,Steady Buyers,3
17010,18,1,195.36,4,2,1,421,Steady Buyers,1
17011,30,1,270.9,3,2,1,321,Steady Buyers,1
17022,31,1,71.0,3,2,1,321,Steady Buyers,1
17025,61,3,357.77,2,3,2,232,Steady Buyers,3
17027,79,6,877.5600000000001,2,4,3,243,Steady Buyers,6
17029,111,2,716.0,2,2,3,223,Steady Buyers,2
17030,64,1,146.87,2,2,1,221,Steady Buyers,1
17031,12,2,380.35,4,2,2,422,Steady Buyers,2
17033,86,3,1030.14,2,3,3,233,Steady Buyers,3
17037,88,1,1267.32,2,2,3,223,Steady Buyers,1
17038,30,1,112.4,3,2,1,321,Steady Buyers,1
17040,138,1,449.72999999999996,2,2,2,222,Steady Buyers,1
17045,113,3,339.44,2,3,2,232,Steady Buyers,3
17047,85,3,1100.9,2,3,3,233,Steady Buyers,3
17048,118,3,925.35,2,3,3,233,Steady Buyers,3
17050,96,6,3185.64,2,4,4,244,Steady Buyers,6
17052,28,1,399.09,3,2,2,322,Steady Buyers,1
17053,131,1,498.48,2,2,2,222,Steady Buyers,1
17058,82,3,1179.89,2,3,3,233,Steady Buyers,3
17061,74,11,5232.23,2,4,4,244,Steady Buyers,11
17064,59,3,855.4499999999999,2,3,3,233,Steady Buyers,3
17070,114,1,304.24,2,2,2,222,Steady Buyers,1
17078,36,2,375.86,3,2,2,322,Steady Buyers,2
17079,78,1,118.8,2,2,1,221,Steady Buyers,1
17080,22,2,287.62,3,2,1,321,Steady Buyers,2
17081,25,2,288.91,3,2,1,321,Steady Buyers,2
17083,109,3,1405.78,2,3,3,233,Steady Buyers,3
17085,123,5,1562.4,2,4,3,243,Steady Buyers,5
17111,47,1,231.61,3,2,1,321,Steady Buyers,1
17122,119,1,138.32,2,2,1,221,Steady Buyers,1
17125,50,1,230.5,3,2,1,321,Steady Buyers,1
17134,107,2,413.2,2,3,2,232,Steady Buyers,2
17146,106,3,749.78,2,3,3,233,Steady Buyers,3
17148,52,1,124.88,2,2,1,221,Steady Buyers,1
17153,24,1,213.78,3,2,1,321,Steady Buyers,1
17154,75,1,329.34,2,2,2,222,Steady Buyers,1
17169,58,2,835.78,2,3,3,233,Steady Buyers,2
17172,79,1,317.76,2,2,2,222,Steady Buyers,1
17180,56,4,783.97,2,3,3,233,Steady Buyers,4
17181,57,2,239.92,2,3,1,231,Steady Buyers,2
17189,106,2,383.75,2,3,2,232,Steady Buyers,2
17190,59,2,444.74,2,3,2,232,Steady Buyers,2
17201,54,1,289.78000000000003,2,2,1,221,Steady Buyers,1
17205,54,1,384.08,2,2,2,222,Steady Buyers,1
17206,53,1,204.24,2,2,1,221,Steady Buyers,1
17214,60,6,1059.12,2,4,3,243,Steady Buyers,6
17219,32,1,114.23,3,2,1,321,Steady Buyers,1
17222,65,1,328.65,2,2,2,222,Steady Buyers,1
17229,96,2,318.76,2,3,2,232,Steady Buyers,2
17233,35,1,190.88,3,2,1,321,Steady Buyers,1
17242,108,2,1135.04,2,3,3,233,Steady Buyers,2
17244,53,1,954.9,2,2,3,223,Steady Buyers,1
17247,15,1,280.09,4,2,1,421,Steady Buyers,1
17248,120,1,318.65,2,2,2,222,Steady Buyers,1
17252,117,2,348.90999999999997,2,3,2,232,Steady Buyers,2
17253,18,1,178.26,4,2,1,421,Steady Buyers,1
17256,107,2,240.0,2,3,1,231,Steady Buyers,2
17262,52,5,1253.3600000000001,2,4,3,243,Steady Buyers,5
17265,139,2,550.01,2,3,2,232,Steady Buyers,2
17267,127,2,317.2,2,3,2,232,Steady Buyers,2
17268,108,4,763.64,2,3,3,233,Steady Buyers,4
17274,35,1,107.82,3,2,1,321,Steady Buyers,1
17279,58,1,187.82999999999998,2,2,1,221,Steady Buyers,1
17282,130,3,1685.46,2,3,4,234,Steady Buyers,3
17284,60,6,1647.48,2,4,4,244,Steady Buyers,6
17286,22,1,151.37,3,2,1,321,Steady Buyers,1
17297,17,1,128.18,4,2,1,421,Steady Buyers,1
17298,101,2,498.42,2,3,2,232,Steady Buyers,2
17301,21,1,163.24,3,2,1,321,Steady Buyers,1
17309,95,1,82.75,2,2,1,221,Steady Buyers,1
17311,78,2,1384.85,2,3,3,233,Steady Buyers,2
17312,139,3,644.3,2,3,2,232,Steady Buyers,3
17320,100,3,1200.62,2,3,3,233,Steady Buyers,3
17331,124,1,175.2,2,2,1,221,Steady Buyers,1
17333,86,1,494.25,2,2,2,222,Steady Buyers,1
17339,94,2,243.35999999999999,2,3,1,231,Steady Buyers,2
17344,46,1,157.62,3,2,1,321,Steady Buyers,1
17347,86,1,228.96,2,2,1,221,Steady Buyers,1
17353,129,2,1740.0,2,3,4,234,Steady Buyers,2
17359,11,1,127.86,4,2,1,421,Steady Buyers,1
17370,73,4,446.18,2,3,2,232,Steady Buyers,4
17376,71,2,203.2,2,3,1,231,Steady Buyers,2
17379,11,1,389.72,4,2,2,422,Steady Buyers,1
17382,65,1,50.4,2,2,1,221,Steady Buyers,1
17383,4,1,193.39000000000001,4,2,1,421,Steady Buyers,1
17385,15,1,256.11,4,2,1,421,Steady Buyers,1
17388,78,4,1259.56,2,3,3,233,Steady Buyers,4
17398,115,3,653.38,2,3,2,232,Steady Buyers,3
17400,126,5,2097.84,2,4,4,244,Steady Buyers,5
17403,36,1,263.92,3,2,1,321,Steady Buyers,1
17415,80,1,507.84,2,2,2,222,Steady Buyers,1
17427,72,1,100.8,2,2,1,221,Steady Buyers,1
17429,128,3,524.92,2,3,2,232,Steady Buyers,3
17433,88,1,303.15999999999997,2,2,1,221,Steady Buyers,1
17457,127,5,1737.7,2,4,4,244,Steady Buyers,5
17458,15,1,316.5,4,2,2,422,Steady Buyers,1
17460,94,6,622.43,2,4,2,242,Steady Buyers,6
17462,60,2,675.69,2,3,3,233,Steady Buyers,2
17475,79,1,194.37,2,2,1,221,Steady Buyers,1
17480,78,1,511.82,2,2,2,222,Steady Buyers,1
17483,65,3,414.04,2,3,2,232,Steady Buyers,3
17489,59,2,376.64,2,3,2,232,Steady Buyers,2
17498,76,1,272.21999999999997,2,2,1,221,Steady Buyers,1
17506,76,1,302.2,2,2,1,221,Steady Buyers,1
17509,58,8,6083.64,2,4,4,244,Steady Buyers,8
17510,25,1,308.48,3,2,2,322,Steady Buyers,1
17513,72,1,513.2,2,2,2,222,Steady Buyers,1
17514,128,1,208.65,2,2,1,221,Steady Buyers,1
17520,54,1,546.81,2,2,2,222,Steady Buyers,1
17527,54,4,939.37,2,3,3,233,Steady Buyers,4
17534,54,1,223.36,2,2,1,221,Steady Buyers,1
17538,26,1,98.42,3,2,1,321,Steady Buyers,1
17552,60,4,930.41,2,3,3,233,Steady Buyers,4
17553,130,1,1487.6,2,2,3,223,Steady Buyers,1
17560,95,4,854.95,2,3,3,233,Steady Buyers,4
17561,19,1,165.12,3,2,1,321,Steady Buyers,1
17572,71,4,226.75,2,3,1,231,Steady Buyers,4
17585,109,4,1116.68,2,3,3,233,Steady Buyers,4
17588,100,3,1240.2,2,3,3,233,Steady Buyers,3
17589,60,4,2402.92,2,3,4,234,Steady Buyers,4
17591,73,7,2203.67,2,4,4,244,Steady Buyers,7
17594,85,2,993.18,2,3,3,233,Steady Buyers,2
17600,18,1,161.67,4,2,1,421,Steady Buyers,1
17603,78,1,394.72,2,2,2,222,Steady Buyers,1
17612,53,6,2048.45,2,4,4,244,Steady Buyers,6
17614,57,1,386.32,2,2,2,222,Steady Buyers,1
17615,130,3,329.6,2,3,2,232,Steady Buyers,3
17620,60,1,81.44,2,2,1,221,Steady Buyers,1
17623,33,1,527.05,3,2,2,322,Steady Buyers,1
17628,81,1,75.75,2,2,1,221,Steady Buyers,1
17636,19,1,285.56,3,2,1,321,Steady Buyers,1
17640,87,1,621.66,2,2,2,222,Steady Buyers,1
17642,120,2,712.29,2,3,3,233,Steady Buyers,2
17647,65,1,133.06,2,2,1,221,Steady Buyers,1
17648,61,4,1797.5,2,3,4,234,Steady Buyers,4
17649,138,1,868.49,2,2,3,223,Steady Buyers,1
17650,21,1,166.07999999999998,3,2,1,321,Steady Buyers,1
17656,73,5,1674.69,2,4,4,244,Steady Buyers,5
17660,141,1,178.75,2,2,1,221,Steady Buyers,1
17667,66,5,2055.5099999999998,2,4,4,244,Steady Buyers,5
17674,74,2,551.04,2,3,2,232,Steady Buyers,2
17679,53,2,1992.1100000000001,2,3,4,234,Steady Buyers,2
17680,24,1,184.4,3,2,1,321,Steady Buyers,1
17684,44,1,239.41,3,2,1,321,Steady Buyers,1
17692,127,4,725.58,2,3,3,233,Steady Buyers,4
17693,137,1,200.47,2,2,1,221,Steady Buyers,1
17694,142,1,283.12,2,2,1,221,Steady Buyers,1
17695,132,2,765.34,2,3,3,233,Steady Buyers,2
17712,45,1,522.91,3,2,2,322,Steady Buyers,1
17722,96,4,2424.04,2,3,4,234,Steady Buyers,4
17723,127,6,3276.4,2,4,4,244,Steady Buyers,6
17724,71,3,1033.0,2,3,3,233,Steady Buyers,3
17731,79,4,1240.11,2,3,3,233,Steady Buyers,4
17734,54,3,700.63,2,3,3,233,Steady Buyers,3
17742,113,2,355.11,2,3,2,232,Steady Buyers,2
17747,113,1,71.4,2,2,1,221,Steady Buyers,1
17767,15,1,271.2,4,2,1,421,Steady Buyers,1
17771,57,2,245.33,2,3,1,231,Steady Buyers,2
17774,97,4,1213.73,2,3,3,233,Steady Buyers,4
17783,72,2,283.47,2,3,1,231,Steady Buyers,2
17785,53,1,131.94,2,2,1,221,Steady Buyers,1
17786,85,2,266.85,2,3,1,231,Steady Buyers,2
17788,74,2,1112.95,2,3,3,233,Steady Buyers,2
17791,30,1,106.1,3,2,1,321,Steady Buyers,1
17793,25,1,300.34,3,2,1,321,Steady Buyers,1
17802,82,3,1285.04,2,3,3,233,Steady Buyers,3
17805,74,1,512.31,2,2,2,222,Steady Buyers,1
17806,11,1,546.04,4,2,2,422,Steady Buyers,1
17819,72,7,3704.87,2,4,4,244,Steady Buyers,7
17824,51,1,298.4,3,2,1,321,Steady Buyers,1
17831,33,1,35.4,3,2,1,321,Steady Buyers,1
17832,50,1,155.37,3,2,1,321,Steady Buyers,1
17836,47,1,109.83,3,2,1,321,Steady Buyers,1
17839,42,1,318.15,3,2,2,322,Steady Buyers,1
17844,107,1,51.559999999999995,2,2,1,221,Steady Buyers,1
17848,81,9,901.2,2,4,3,243,Steady Buyers,9
17863,59,6,3160.0,2,4,4,244,Steady Buyers,6
17866,143,1,329.65,2,2,2,222,Steady Buyers,1
17869,107,5,428.18,2,4,2,242,Steady Buyers,5
17873,80,5,1719.58,2,4,4,244,Steady Buyers,5
17878,44,1,379.45,3,2,2,322,Steady Buyers,1
17885,12,1,156.34,4,2,1,421,Steady Buyers,1
17887,129,1,111.35,2,2,1,221,Steady Buyers,1
17892,56,3,244.1,2,3,1,231,Steady Buyers,3
17894,72,8,1118.54,2,4,3,243,Steady Buyers,8
17895,44,1,95.45,3,2,1,321,Steady Buyers,1
17896,23,1,256.32,3,2,1,321,Steady Buyers,1
17898,85,2,152.06,2,3,1,231,Steady Buyers,2
17901,29,1,110.38,3,2,1,321,Steady Buyers,1
17904,21,1,181.07,3,2,1,321,Steady Buyers,1
17905,71,4,798.99,2,3,3,233,Steady Buyers,4
17911,9,1,366.23,4,2,2,422,Steady Buyers,1
17913,59,2,408.65,2,3,2,232,Steady Buyers,2
17914,4,1,329.36,4,2,2,422,Steady Buyers,1
17919,88,1,1304.04,2,2,3,223,Steady Buyers,1
17921,64,4,820.23,2,3,3,233,Steady Buyers,4
17926,133,2,397.29,2,3,2,232,Steady Buyers,2
17931,134,2,408.36,2,3,2,232,Steady Buyers,2
17934,52,2,704.25,2,3,3,233,Steady Buyers,2
17935,138,2,142.89000000000001,2,3,1,231,Steady Buyers,2
17936,5,1,380.13,4,2,2,422,Steady Buyers,1
17941,131,1,304.56,2,2,2,222,Steady Buyers,1
17942,8,1,77.5,4,2,1,421,Steady Buyers,1
17947,37,1,176.68,3,2,1,321,Steady Buyers,1
17950,72,3,482.2,2,3,2,232,Steady Buyers,3
17957,66,1,110.72,2,2,1,221,Steady Buyers,1
17958,117,1,508.46000000000004,2,2,2,222,Steady Buyers,1
17962,142,1,102.41,2,2,1,221,Steady Buyers,1
17973,52,1,337.04,2,2,2,222,Steady Buyers,1
17977,29,1,288.14,3,2,1,321,Steady Buyers,1
17985,22,1,631.35,3,2,2,322,Steady Buyers,1
17986,56,1,20.8,2,2,1,221,Steady Buyers,1
17994,122,4,674.89,2,3,3,233,Steady Buyers,4
17997,74,8,1962.46,2,4,4,244,Steady Buyers,8
18006,23,1,444.68,3,2,2,322,Steady Buyers,1
18008,70,9,2116.19,2,4,4,244,Steady Buyers,9
18014,28,1,154.27,3,2,1,321,Steady Buyers,1
18015,4,1,120.03,4,2,1,421,Steady Buyers,1
18017,81,3,523.0,2,3,2,232,Steady Buyers,3
18018,108,2,122.14,2,3,1,231,Steady Buyers,2
18019,52,1,38.45,2,2,1,221,Steady Buyers,1
18022,36,1,612.72,3,2,2,322,Steady Buyers,1
18027,99,1,115.31,2,2,1,221,Steady Buyers,1
18033,65,1,93.82000000000001,2,2,1,221,Steady Buyers,1
18042,54,1,165.05,2,2,1,221,Steady Buyers,1
18045,45,1,178.34,3,2,1,321,Steady Buyers,1
18053,71,1,300.02,2,2,1,221,Steady Buyers,1
18058,10,1,170.16,4,2,1,421,Steady Buyers,1
18064,133,2,814.0,2,3,3,233,Steady Buyers,2
18066,75,1,318.0,2,2,2,222,Steady Buyers,1
18067,40,1,396.33,3,2,2,322,Steady Buyers,1
18073,114,12,3799.8199999999997,2,4,4,244,Steady Buyers,12
18084,16,1,90.48,4,2,1,421,Steady Buyers,1
18088,61,1,166.03,2,2,1,221,Steady Buyers,1
18093,93,4,2106.52,2,3,4,234,Steady Buyers,4
18094,82,7,3017.3,2,4,4,244,Steady Buyers,7
18099,127,1,168.31,2,2,1,221,Steady Buyers,1
18105,38,1,113.47999999999999,3,2,1,321,Steady Buyers,1
18110,20,1,198.8,3,2,1,321,Steady Buyers,1
18116,68,8,1399.51,2,4,3,243,Steady Buyers,8
18117,26,1,314.4,3,2,2,322,Steady Buyers,1
18126,61,1,198.58,2,2,1,221,Steady Buyers,1
18136,63,3,784.3299999999999,2,3,3,233,Steady Buyers,3
18143,117,2,1000.16,2,3,3,233,Steady Buyers,2
18146,141,2,160.35,2,3,1,231,Steady Buyers,2
18151,135,2,653.35,2,3,2,232,Steady Buyers,2
18155,75,3,371.62,2,3,2,232,Steady Buyers,3
18160,57,2,638.06,2,3,2,232,Steady Buyers,2
18164,37,1,399.65,3,2,2,322,Steady Buyers,1
18169,61,1,202.65,2,2,1,221,Steady Buyers,1
18171,59,5,1231.31,2,4,3,243,Steady Buyers,5
18173,87,4,2106.84,2,3,4,234,Steady Buyers,4
18174,7,1,104.0,4,2,1,421,Steady Buyers,1
18178,129,4,1590.81,2,3,3,233,Steady Buyers,4
18181,24,1,366.85,3,2,2,322,Steady Buyers,1
18184,15,1,49.8,4,2,1,421,Steady Buyers,1
18189,78,2,1090.24,2,3,3,233,Steady Buyers,2
18192,72,1,957.97,2,2,3,223,Steady Buyers,1
18194,82,1,973.84,2,2,3,223,Steady Buyers,1
18196,95,2,686.63,2,3,3,233,Steady Buyers,2
18200,106,1,150.35,2,2,1,221,Steady Buyers,1
18204,71,3,1975.35,2,3,4,234,Steady Buyers,3
18209,29,1,139.1,3,2,1,321,Steady Buyers,1
18215,89,1,299.34000000000003,2,2,1,221,Steady Buyers,1
18216,31,1,481.75,3,2,2,322,Steady Buyers,1
18222,93,1,443.0,2,2,2,222,Steady Buyers,1
18228,57,2,779.9,2,3,3,233,Steady Buyers,2
18232,82,4,592.97,2,3,2,232,Steady Buyers,4
18235,72,3,1796.48,2,3,4,234,Steady Buyers,3
18240,46,1,422.58,3,2,2,322,Steady Buyers,1
18242,72,4,2232.49,2,3,4,234,Steady Buyers,4
18248,123,2,804.02,2,3,3,233,Steady Buyers,2
18249,17,1,95.34,4,2,1,421,Steady Buyers,1
18251,87,1,4314.72,2,2,4,224,Steady Buyers,1
18255,89,1,103.3,2,2,1,221,Steady Buyers,1
18262,140,1,149.48,2,2,1,221,Steady Buyers,1
18265,72,2,771.51,2,3,3,233,Steady Buyers,2
18268,134,1,25.5,2,2,1,221,Steady Buyers,1
18274,30,1,175.92,3,2,1,321,Steady Buyers,1
18276,44,1,335.86,3,2,2,322,Steady Buyers,1
18277,58,1,110.38000000000001,2,2,1,221,Steady Buyers,1
18278,74,1,173.9,2,2,1,221,Steady Buyers,1
