CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,Segment,Frequency_capped
18069,26,5,2009.24,3,4,4,344,High-Value Customers,5
18075,23,10,2611.75,3,4,4,344,High-Value Customers,10
18079,45,4,3613.15,3,3,4,334,High-Value Customers,4
18080,19,2,1231.5,3,3,3,333,High-Value Customers,2
18082,26,1,680.84,3,2,3,323,High-Value Customers,1
18096,12,3,849.06,4,3,3,433,High-Value Customers,3
18104,37,1,754.64,3,2,3,323,High-Value Customers,1
18125,30,4,1131.75,3,3,3,333,High-Value Customers,4
18130,15,3,1059.39,4,3,3,433,High-Value Customers,3
18135,29,5,681.91,3,4,3,343,High-Value Customers,5
18145,13,4,2861.55,4,3,4,434,High-Value Customers,4
18156,13,2,675.64,4,3,3,433,High-Value Customers,2
18161,15,5,1618.69,4,4,3,443,High-Value Customers,5
18167,23,3,1384.86,3,3,3,333,High-Value Customers,3
18170,33,3,980.31,3,3,3,333,High-Value Customers,3
18177,31,6,1340.8700000000001,3,4,3,343,High-Value Customers,6
18188,15,3,2001.04,4,3,4,434,High-Value Customers,3
18221,22,5,1041.61,3,4,3,343,High-Value Customers,5
18226,44,11,5228.05,3,4,4,344,High-Value Customers,11
18236,30,6,882.24,3,4,3,343,High-Value Customers,6
18237,3,5,987.1,4,4,3,443,High-Value Customers,5
18257,39,8,2337.63,3,4,4,344,High-Value Customers,8
18259,25,3,2338.6,3,3,4,334,High-Value Customers,3
18263,26,3,1213.16,3,3,3,333,High-Value Customers,3
18287,43,3,1837.28,3,3,4,334,High-Value Customers,3
